29335,"2008-09-05","2008-11-04",4136
29336,"2006-03-01","2006-03-06",7053
29337,"2019-10-05","2020-01-01",9537
29338,"2011-12-07","2011-12-10",3242
29339,"2023-05-18","2023-06-22",9077
29340,"2010-03-22","2010-05-14",2605
29341,"2012-05-13","2012-07-11",9531
29342,"2020-03-10","2020-04-22",2784
29343,"2006-01-14","2006-03-21",5188
29344,"2003-07-15","2003-09-24",3956
29345,"2006-01-15","2006-03-17",2268
29346,"2018-11-09","2018-12-09",4322
29347,"2020-11-20","2021-01-13",2435
29348,"2018-07-21","2018-08-17",7572
29349,"2010-02-04","2010-04-22",4095
29350,"2019-01-01","2019-01-25",7519
29351,"2013-12-02","2013-12-08",3126
29352,"2019-09-02","2019-09-11",5790
29353,"2010-01-08","2010-03-19",7031
29354,"2023-06-03","2023-07-17",9663
29355,"2010-12-23","2011-02-05",2752
29356,"2023-08-21","2023-09-08",1256
29357,"2020-03-19","2020-04-04",6538
29358,"2003-08-21","2003-09-12",5068
29359,"2023-09-01","2023-09-04",1859
29360,"2009-03-04","2009-05-18",4184
29361,"2006-02-21","2006-03-22",5193
29362,"2014-05-15","2014-07-26",5226
29363,"2004-03-14","2004-03-24",9076
29364,"2001-01-18","2001-04-13",1336
29365,"2015-08-17","2015-10-12",2274
29366,"2007-02-02","2007-02-27",3107
29367,"2014-01-01","2014-01-06",3605
29368,"2023-10-19","2023-11-20",335
29369,"2011-07-14","2011-08-08",5895
29370,"2021-12-01","2021-12-14",5403
29371,"2019-04-01","2019-05-02",9495
29372,"2022-01-08","2022-03-02",5121
29373,"2013-12-08","2014-02-19",767
29374,"2018-07-10","2018-07-11",1714
29375,"2012-10-24","2012-12-19",6182
29376,"2023-07-04","2023-07-31",5134
29377,"2020-11-06","2020-11-16",651
29378,"2021-04-08","2021-07-04",3341
29379,"2003-11-11","2004-01-15",7017
29380,"2010-02-15","2010-04-01",2622
29381,"2024-07-09","2024-10-05",5253
29382,"2010-08-01","2010-10-30",2224
29383,"2002-03-03","2002-05-10",9863
29384,"2012-05-19","2012-06-19",1291
29385,"2003-03-17","2003-04-19",4404
29386,"2005-10-22","2006-01-02",4893
29387,"2005-09-05","2005-10-08",4160
29388,"2006-08-22","2006-11-11",7981
29389,"2013-07-17","2013-09-29",6182
29390,"2002-06-04","2002-07-22",5614
29391,"2024-12-07","2025-01-02",571
29392,"2016-04-17","2016-04-28",2153
29393,"2016-02-13","2016-02-18",7357
29394,"2022-02-07","2022-05-05",4635
29395,"2001-05-02","2001-06-26",5752
29396,"2005-02-11","2005-02-17",6065
29397,"2010-07-19","2010-08-01",8401
29398,"2025-07-10","2025-08-08",3477
29399,"2000-12-03","2001-01-19",5895
29400,"2000-05-19","2000-07-01",6686
29401,"2019-06-24","2019-07-18",9248
29402,"2012-02-11","2012-03-14",9161
29403,"2011-04-01","2011-04-13",6783
29404,"2003-07-07","2003-09-25",1700
29405,"2012-05-17","2012-08-12",8166
29406,"2011-10-11","2011-12-14",6557
29407,"2017-01-15","2017-02-28",8549
29408,"2025-02-12","2025-04-18",850
29409,"2009-04-10","2009-06-04",5179
29410,"2023-12-19","2024-03-18",8458
29411,"2023-02-20","2023-04-18",1771
29412,"2019-08-24","2019-11-13",5882
29413,"2002-03-22","2002-06-16",8782
29414,"2012-12-10","2012-12-15",596
29415,"2017-04-19","2017-06-24",3714
29416,"2013-11-03","2014-01-24",1519
29417,"2007-02-23","2007-05-07",7138
29418,"2009-07-24","2009-09-10",2501
29419,"2020-10-02","2020-11-15",1937
29420,"2003-08-10","2003-10-19",8361
29421,"2013-04-10","2013-05-16",415
29422,"2014-06-10","2014-07-13",5225
29423,"2022-10-21","2022-11-24",4774
29424,"2002-05-14","2002-07-16",7692
29425,"2012-02-10","2012-04-19",4101
29426,"2020-09-14","2020-10-01",7764
29427,"2001-10-14","2001-11-18",9846
29428,"2009-06-05","2009-07-27",1331
29429,"2024-12-22","2024-12-27",1116
29430,"2002-02-01","2002-04-02",2101
29431,"2019-10-06","2019-12-14",224
29432,"2019-01-16","2019-03-16",3062
29433,"2001-11-18","2001-12-14",5372
29434,"2011-03-13","2011-04-08",3803
29435,"2000-10-08","2000-11-16",5094
29436,"2025-12-09","2026-02-11",4785
29437,"2014-12-10","2015-03-06",5133
29438,"2025-10-09","2025-10-11",8404
29439,"2013-07-12","2013-09-18",8446
29440,"2004-02-19","2004-04-06",8605
29441,"2009-05-22","2009-07-28",2441
29442,"2023-07-06","2023-09-09",1895
29443,"2009-05-23","2009-07-11",9330
29444,"2010-04-10","2010-05-23",2996
29445,"2024-12-24","2025-01-15",8148
29446,"2004-08-21","2004-09-19",5454
29447,"2018-09-22","2018-11-06",7415
29448,"2004-06-15","2004-08-21",6511
29449,"2014-06-06","2014-06-10",9455
29450,"2018-02-22","2018-03-10",3269
29451,"2020-01-10","2020-03-10",4903
29452,"2021-08-14","2021-10-01",8911
29453,"2016-11-21","2016-12-08",5807
29454,"2025-06-24","2025-08-29",1017
29455,"2018-08-07","2018-09-27",2404
29456,"2008-08-18","2008-09-24",7376
29457,"2007-07-17","2007-07-21",3975
29458,"2015-01-20","2015-02-22",1597
29459,"2007-04-09","2007-07-06",8090
29460,"2000-04-12","2000-05-21",6772
29461,"2023-12-20","2024-02-22",5368
29462,"2023-09-23","2023-12-03",2132
29463,"2007-01-18","2007-04-06",2084
29464,"2013-03-13","2013-06-05",9746
29465,"2015-12-12","2016-02-17",378
29466,"2022-02-23","2022-03-26",1534
29467,"2002-09-05","2002-11-06",5998
29468,"2015-09-18","2015-11-22",9860
29469,"2008-09-14","2008-10-08",8402
29470,"2005-08-16","2005-08-28",3663
29471,"2001-05-17","2001-06-24",7221
29472,"2012-02-03","2012-03-11",1509
29473,"2022-09-06","2022-10-26",2522
29474,"2019-10-09","2019-12-06",655
29475,"2013-02-13","2013-02-22",2293
29476,"2019-05-14","2019-07-08",1132
29477,"2005-02-24","2005-03-20",582
29478,"2007-06-05","2007-08-16",4702
29479,"2017-07-13","2017-08-16",9417
29480,"2011-05-03","2011-06-16",9431
29481,"2019-10-04","2019-10-15",5019
29482,"2018-05-21","2018-08-05",1622
29483,"2013-07-15","2013-08-09",8927
29484,"2015-08-12","2015-08-17",2283
29485,"2017-02-04","2017-02-10",6787
29486,"2017-12-07","2018-01-29",5564
29487,"2016-07-21","2016-07-24",4988
29488,"2003-07-22","2003-10-20",8282
29489,"2011-12-14","2012-01-18",8209
29490,"2013-06-12","2013-06-22",4850
29491,"2010-07-03","2010-07-25",2778
29492,"2003-05-02","2003-07-09",324
29493,"2016-03-19","2016-04-26",1763
29494,"2008-01-17","2008-02-28",423
29495,"2005-02-14","2005-03-02",1745
29496,"2016-09-20","2016-11-26",9077
29497,"2003-05-05","2003-06-22",3717
29498,"2015-09-24","2015-09-26",815
29499,"2009-06-01","2009-06-21",7715
29500,"2022-06-18","2022-07-27",443
29501,"2015-02-03","2015-03-30",1512
29502,"2013-10-11","2013-12-31",3024
29503,"2011-01-06","2011-01-31",8846
29504,"2013-04-18","2013-06-22",6030
29505,"2010-11-20","2011-02-17",3235
29506,"2001-06-20","2001-07-18",4019
29507,"2023-02-12","2023-02-27",1139
29508,"2011-06-19","2011-08-13",8679
29509,"2012-10-19","2012-12-04",9227
29510,"2014-04-15","2014-06-15",2387
29511,"2011-07-16","2011-08-07",6160
29512,"2006-09-04","2006-10-23",9379
29513,"2014-11-10","2014-11-11",8919
29514,"2009-09-02","2009-11-07",3342
29515,"2003-06-11","2003-06-18",2935
29516,"2003-01-22","2003-04-15",3679
29517,"2020-12-08","2021-02-06",9708
29518,"2006-03-07","2006-04-02",7537
29519,"2014-08-10","2014-09-19",235
29520,"2017-03-06","2017-04-25",6808
29521,"2002-03-08","2002-03-21",3857
29522,"2005-01-14","2005-04-07",2217
29523,"2002-12-06","2002-12-31",242
29524,"2006-04-20","2006-06-22",7856
29525,"2024-11-13","2025-01-03",1638
29526,"2022-01-22","2022-03-15",7416
29527,"2003-03-10","2003-03-29",8005
29528,"2018-09-04","2018-10-21",6177
29529,"2023-02-05","2023-03-16",8860
29530,"2011-12-21","2011-12-24",3043
29531,"2004-06-23","2004-09-19",3227
29532,"2001-01-05","2001-01-31",2245
29533,"2015-09-08","2015-12-03",4242
29534,"2010-05-11","2010-07-16",8295
29535,"2019-02-04","2019-03-09",3172
29536,"2016-10-14","2016-12-08",5655
29537,"2008-01-11","2008-04-03",1273
29538,"2014-11-06","2014-12-12",3290
29539,"2000-07-22","2000-08-28",4416
29540,"2007-11-06","2007-11-24",479
29541,"2000-04-08","2000-04-13",363
29542,"2007-01-08","2007-04-06",8106
29543,"2003-06-14","2003-06-27",9039
29544,"2007-06-18","2007-08-04",64
29545,"2023-11-16","2023-12-29",3110
29546,"2025-03-10","2025-04-25",2621
29547,"2001-11-21","2002-01-10",2919
29548,"2001-10-09","2001-12-09",4304
29549,"2008-03-13","2008-06-02",7470
29550,"2022-02-21","2022-04-15",9367
29551,"2006-02-11","2006-04-11",8098
29552,"2014-01-22","2014-04-11",2857
29553,"2017-04-17","2017-07-16",7581
29554,"2007-04-14","2007-05-28",4593
29555,"2000-07-05","2000-09-26",699
29556,"2025-09-11","2025-10-17",4641
29557,"2024-10-17","2024-11-19",613
29558,"2024-07-18","2024-09-25",1333
29559,"2006-07-11","2006-07-30",7615
29560,"2010-06-13","2010-06-25",3097
29561,"2009-12-17","2010-02-27",3477
29562,"2006-02-19","2006-05-17",9523
29563,"2002-12-24","2003-01-11",3974
29564,"2011-12-03","2012-01-28",5849
29565,"2002-10-18","2002-11-14",6701
29566,"2011-05-05","2011-07-17",4685
29567,"2005-01-12","2005-03-28",9744
29568,"2022-07-18","2022-08-31",7814
29569,"2020-02-06","2020-03-06",5034
29570,"2023-10-13","2023-11-21",9519
29571,"2015-06-16","2015-07-22",8486
29572,"2000-08-17","2000-11-05",9404
29573,"2012-01-02","2012-03-15",5972
29574,"2006-01-23","2006-02-23",9814
29575,"2010-06-04","2010-08-03",1642
29576,"2020-06-06","2020-06-20",4909
29577,"2014-05-01","2014-07-13",5118
29578,"2020-12-04","2021-01-21",3704
29579,"2002-11-07","2002-12-19",4000
29580,"2018-10-01","2018-11-03",9743
29581,"2011-08-05","2011-10-29",6915
29582,"2007-12-18","2008-01-25",5303
29583,"2001-12-18","2001-12-23",8060
29584,"2024-05-08","2024-06-24",1401
29585,"2024-12-22","2025-01-17",2191
29586,"2010-10-01","2010-10-18",4840
29587,"2007-04-11","2007-04-20",497
29588,"2001-08-05","2001-09-01",3585
29589,"2022-11-08","2022-12-09",5207
29590,"2003-02-21","2003-05-11",2468
29591,"2020-10-22","2020-10-29",5233
29592,"2008-09-11","2008-11-15",2314
29593,"2018-01-09","2018-02-18",2142
29594,"2024-12-13","2025-01-27",9254
29595,"2001-10-03","2001-10-17",3187
29596,"2006-03-05","2006-04-21",8658
29597,"2005-11-11","2005-12-17",404
29598,"2015-04-14","2015-05-23",9793
29599,"2018-02-08","2018-05-09",5976
29600,"2019-01-20","2019-03-26",181
29601,"2000-03-20","2000-06-18",3658
29602,"2011-03-02","2011-03-14",8680
29603,"2012-07-05","2012-08-11",838
29604,"2003-10-18","2003-10-19",4896
29605,"2025-10-18","2025-11-10",7615
29606,"2020-06-18","2020-08-21",6975
29607,"2023-01-10","2023-01-22",4645
29608,"2023-09-23","2023-11-11",7533
29609,"2009-07-22","2009-09-13",6637
29610,"2009-08-15","2009-10-11",787
29611,"2002-04-05","2002-05-16",7762
29612,"2008-06-17","2008-08-29",6949
29613,"2015-07-06","2015-09-11",5120
29614,"2004-10-13","2004-11-27",1618
29615,"2019-07-17","2019-08-14",1683
29616,"2009-05-22","2009-07-27",7033
29617,"2024-08-10","2024-09-29",3306
29618,"2019-11-09","2020-01-03",3283
29619,"2011-11-08","2012-01-29",2871
29620,"2010-01-18","2010-03-28",65
29621,"2011-10-14","2011-11-28",5496
29622,"2011-12-07","2012-02-24",9525
29623,"2019-01-22","2019-02-11",90
29624,"2014-02-21","2014-04-29",1099
29625,"2012-09-01","2012-10-27",2499
29626,"2016-01-15","2016-04-03",7277
29627,"2000-09-24","2000-10-30",5366
29628,"2001-08-16","2001-09-25",283
29629,"2013-11-04","2013-12-03",1227
29630,"2003-08-03","2003-08-11",6548
29631,"2009-04-20","2009-07-06",3593
29632,"2010-12-13","2010-12-18",215
29633,"2020-10-05","2020-10-26",3777
29634,"2005-03-13","2005-05-16",8252
29635,"2004-05-17","2004-07-17",5870
29636,"2002-02-19","2002-04-30",4572
29637,"2003-08-19","2003-10-19",709
29638,"2010-11-16","2010-12-25",2035
29639,"2006-12-03","2007-02-07",6250
29640,"2009-04-01","2009-06-26",747
29641,"2015-03-18","2015-06-14",6723
29642,"2010-12-05","2011-02-16",5714
29643,"2002-01-22","2002-04-06",5365
29644,"2022-04-15","2022-07-02",2344
29645,"2019-06-01","2019-06-18",850
29646,"2017-01-24","2017-03-02",8111
29647,"2014-10-12","2014-12-25",8287
29648,"2024-10-23","2024-12-30",7389
29649,"2022-12-20","2022-12-29",1313
29650,"2006-07-22","2006-08-05",5701
29651,"2022-08-03","2022-10-03",7962
29652,"2017-05-05","2017-07-15",6878
29653,"2011-09-20","2011-10-22",3419
29654,"2011-04-18","2011-06-22",4393
29655,"2024-10-16","2024-12-22",6022
29656,"2017-04-21","2017-06-20",6821
29657,"2007-04-23","2007-06-12",3760
29658,"2013-06-18","2013-08-11",8236
29659,"2021-09-01","2021-10-25",7881
29660,"2010-11-17","2010-11-21",1200
29661,"2025-03-23","2025-04-16",3660
29662,"2001-11-24","2001-12-15",7775
29663,"2009-04-14","2009-04-22",8428
29664,"2014-07-06","2014-08-24",9569
29665,"2001-01-14","2001-02-16",1516
29666,"2018-08-23","2018-09-07",6985
29667,"2001-04-23","2001-05-15",5935
29668,"2012-01-18","2012-03-09",8146
29669,"2017-10-13","2017-11-19",978
29670,"2003-03-21","2003-06-18",8651
29671,"2004-11-02","2005-01-12",3185
29672,"2014-12-11","2014-12-22",8742
29673,"2002-05-06","2002-07-15",1743
29674,"2025-05-10","2025-05-25",7785
29675,"2012-01-01","2012-02-28",7016
29676,"2014-09-17","2014-11-09",1932
29677,"2020-04-14","2020-05-12",9509
29678,"2017-07-10","2017-08-06",7904
29679,"2015-04-19","2015-05-04",6293
29680,"2002-01-05","2002-01-10",741
29681,"2013-10-03","2013-12-05",7458
29682,"2003-01-23","2003-03-30",3702
29683,"2022-06-17","2022-07-20",8937
29684,"2006-12-08","2007-01-15",1373
29685,"2003-10-15","2003-10-25",6757
29686,"2019-01-21","2019-01-29",8665
29687,"2012-08-19","2012-10-02",9014
29688,"2024-04-06","2024-06-07",6498
29689,"2015-01-17","2015-04-11",2959
29690,"2023-07-19","2023-10-03",8133
29691,"2007-06-22","2007-08-26",1827
29692,"2002-07-04","2002-07-14",1772
29693,"2016-08-08","2016-08-11",8425
29694,"2015-10-07","2015-11-04",3941
29695,"2007-02-01","2007-04-01",5152
29696,"2019-10-19","2020-01-15",3116
29697,"2013-04-15","2013-04-30",9798
29698,"2003-05-04","2003-06-25",5504
29699,"2019-02-22","2019-03-19",8761
29700,"2006-12-09","2007-02-28",6388
29701,"2005-03-24","2005-04-20",36
29702,"2022-05-01","2022-07-07",6556
29703,"2010-09-07","2010-09-09",4142
29704,"2018-11-19","2019-01-23",7172
29705,"2006-10-10","2006-11-26",4570
29706,"2018-09-05","2018-11-08",9019
29707,"2001-11-11","2002-01-12",166
29708,"2001-02-14","2001-03-18",529
29709,"2018-10-20","2018-12-19",6913
29710,"2016-11-19","2016-12-17",154
29711,"2020-05-13","2020-06-01",1432
29712,"2022-10-17","2022-12-25",7794
29713,"2006-12-11","2007-03-03",1898
29714,"2008-08-03","2008-08-07",955
29715,"2025-01-05","2025-04-02",6149
29716,"2019-07-22","2019-09-11",7354
29717,"2021-04-20","2021-06-12",8566
29718,"2007-02-10","2007-05-08",1529
29719,"2003-03-01","2003-05-06",518
29720,"2022-08-15","2022-09-14",5576
29721,"2008-02-01","2008-02-24",1634
29722,"2007-04-24","2007-07-13",6803
29723,"2002-06-06","2002-08-13",1255
29724,"2009-07-09","2009-09-30",6372
29725,"2017-02-10","2017-03-09",8328
29726,"2021-02-10","2021-03-03",5171
29727,"2025-04-02","2025-05-22",6704
29728,"2007-12-04","2008-01-06",636
29729,"2008-02-19","2008-04-28",5427
29730,"2022-01-11","2022-02-16",7078
29731,"2011-11-05","2011-11-30",9606
29732,"2025-02-10","2025-05-04",9360
29733,"2025-07-06","2025-08-06",5937
29734,"2004-08-10","2004-08-22",9803
29735,"2018-11-07","2019-01-15",4257
29736,"2001-12-02","2001-12-16",1067
29737,"2019-03-19","2019-05-19",3703
29738,"2001-01-10","2001-03-10",1500
29739,"2023-02-16","2023-05-06",8087
29740,"2016-04-05","2016-06-10",5874
29741,"2003-10-18","2003-12-20",3368
29742,"2018-06-18","2018-07-27",8949
29743,"2019-02-03","2019-02-05",3912
29744,"2013-11-03","2013-12-29",9550
29745,"2000-06-10","2000-09-05",2646
29746,"2013-12-18","2014-02-13",5327
29747,"2019-06-13","2019-07-26",2597
29748,"2024-07-21","2024-08-08",3674
29749,"2005-11-04","2006-02-02",6257
29750,"2003-04-22","2003-06-26",7682
29751,"2010-04-05","2010-05-17",5948
29752,"2019-11-16","2020-02-13",8715
29753,"2016-07-24","2016-08-30",5752
29754,"2016-04-11","2016-05-19",8553
29755,"2014-05-01","2014-06-04",6897
29756,"2018-03-07","2018-05-16",1125
29757,"2022-03-19","2022-04-30",8679
29758,"2004-07-08","2004-09-22",5187
29759,"2001-07-21","2001-08-14",9459
29760,"2007-12-03","2008-01-31",8757
29761,"2020-05-03","2020-05-17",3862
29762,"2009-07-17","2009-07-31",3161
29763,"2013-02-13","2013-04-24",4548
29764,"2008-10-20","2008-10-26",6703
29765,"2019-12-19","2020-03-02",3274
29766,"2004-11-21","2005-02-09",88
29767,"2025-11-14","2025-11-28",9842
29768,"2010-03-14","2010-03-29",9864
29769,"2015-03-10","2015-04-23",2039
29770,"2019-01-17","2019-03-03",2302
29771,"2007-01-11","2007-03-06",7275
29772,"2023-11-09","2024-02-01",5552
29773,"2005-06-17","2005-06-25",2861
29774,"2012-01-07","2012-03-24",2169
29775,"2025-09-06","2025-12-05",8844
29776,"2024-02-07","2024-04-15",6745
29777,"2025-09-10","2025-09-22",3231
29778,"2003-05-21","2003-07-10",4695
29779,"2024-06-20","2024-08-30",9593
29780,"2021-06-05","2021-07-18",3176
29781,"2013-08-14","2013-11-07",5705
29782,"2004-09-09","2004-09-12",187
29783,"2011-07-24","2011-09-13",7097
29784,"2009-11-01","2009-12-02",1175
29785,"2008-11-11","2009-01-04",9544
29786,"2016-08-07","2016-09-28",6218
29787,"2006-09-22","2006-11-27",9173
29788,"2021-06-15","2021-06-19",4699
29789,"2023-07-09","2023-07-16",7610
29790,"2000-05-23","2000-07-23",2489
29791,"2019-06-10","2019-07-01",1453
29792,"2021-04-12","2021-06-20",1693
29793,"2016-02-15","2016-03-10",8482
29794,"2000-01-21","2000-02-18",9901
29795,"2020-11-17","2020-11-19",9544
29796,"2019-12-19","2020-02-08",7322
29797,"2024-01-10","2024-03-24",7893
29798,"2002-12-19","2003-01-08",262
29799,"2009-10-17","2009-11-12",3083
29800,"2025-07-16","2025-08-20",6973
29801,"2000-05-15","2000-08-06",9961
29802,"2024-07-18","2024-07-23",9082
29803,"2017-11-13","2018-01-24",6796
29804,"2019-04-22","2019-05-14",9989
29805,"2015-05-01","2015-07-17",189
29806,"2022-02-02","2022-02-18",5926
29807,"2025-12-09","2026-03-05",319
29808,"2001-08-13","2001-09-02",2465
29809,"2012-10-09","2012-10-14",8268
29810,"2010-06-11","2010-08-13",354
29811,"2012-08-08","2012-10-14",6738
29812,"2004-04-12","2004-06-11",863
29813,"2009-11-18","2010-02-11",949
29814,"2004-07-07","2004-08-23",5332
29815,"2011-10-09","2011-12-18",3751
29816,"2000-07-24","2000-09-19",507
29817,"2020-07-22","2020-10-08",133
29818,"2008-12-16","2009-01-07",3678
29819,"2024-05-10","2024-07-11",2694
29820,"2013-02-05","2013-03-27",7506
29821,"2010-03-01","2010-03-20",8699
29822,"2011-10-14","2011-10-31",1674
29823,"2006-12-21","2007-01-26",9950
29824,"2002-01-16","2002-03-28",6886
29825,"2019-12-13","2019-12-22",5398
29826,"2024-10-05","2025-01-02",1230
29827,"2006-03-04","2006-05-22",1274
29828,"2025-01-23","2025-02-12",763
29829,"2004-03-04","2004-03-19",3055
29830,"2006-02-05","2006-03-10",3411
29831,"2001-10-14","2002-01-04",8065
29832,"2018-01-07","2018-03-14",3742
29833,"2003-05-18","2003-05-27",7646
29834,"2024-04-04","2024-05-22",9591
29835,"2015-09-11","2015-10-10",4072
29836,"2020-07-16","2020-07-29",6304
29837,"2010-12-14","2011-01-08",3354
29838,"2005-06-10","2005-07-01",8916
29839,"2005-09-22","2005-12-15",9085
29840,"2019-11-01","2020-01-08",1520
29841,"2012-08-23","2012-08-24",5215
29842,"2015-06-09","2015-07-21",4954
29843,"2004-02-09","2004-02-16",8697
29844,"2020-06-03","2020-08-11",4573
29845,"2013-10-03","2013-11-01",3427
29846,"2001-12-21","2002-01-15",8272
29847,"2010-02-13","2010-03-16",3148
29848,"2010-05-22","2010-06-01",4795
29849,"2014-12-24","2015-01-19",6284
29850,"2005-07-08","2005-07-14",7423
29851,"2010-01-10","2010-02-28",7031
29852,"2019-12-21","2020-01-08",3870
29853,"2022-11-13","2022-12-07",8328
29854,"2002-08-01","2002-09-08",5768
29855,"2017-10-24","2018-01-13",1301
29856,"2018-05-03","2018-06-10",1143
29857,"2009-01-05","2009-02-23",64
29858,"2009-04-19","2009-05-12",3358
29859,"2007-07-07","2007-07-24",5428
29860,"2018-01-06","2018-03-11",5241
29861,"2017-01-11","2017-04-07",7482
29862,"2020-12-04","2020-12-15",9113
29863,"2002-03-01","2002-05-29",6011
29864,"2024-04-20","2024-06-29",5283
29865,"2023-09-15","2023-10-25",2471
29866,"2017-08-08","2017-10-03",4538
29867,"2025-09-24","2025-11-19",8292
29868,"2023-01-24","2023-03-27",7669
29869,"2012-09-06","2012-12-04",1283
29870,"2003-03-02","2003-05-19",3026
29871,"2012-01-21","2012-03-31",4018
29872,"2011-09-23","2011-10-19",6267
29873,"2011-12-12","2012-01-26",8956
29874,"2017-11-16","2018-01-05",4609
29875,"2022-01-11","2022-02-25",1907
29876,"2005-08-10","2005-08-15",3126
29877,"2011-09-01","2011-11-30",6345
29878,"2019-10-16","2019-10-17",7521
29879,"2007-11-02","2008-01-17",758
29880,"2021-07-23","2021-10-01",8500
29881,"2021-09-07","2021-09-10",7104
29882,"2025-04-16","2025-05-18",6886
29883,"2010-08-18","2010-09-11",7530
29884,"2008-05-24","2008-06-23",9884
29885,"2006-03-17","2006-04-26",5997
29886,"2001-08-18","2001-10-12",936
29887,"2025-03-04","2025-04-26",7706
29888,"2003-03-16","2003-05-02",6509
29889,"2018-12-11","2018-12-14",5648
29890,"2003-01-10","2003-01-30",3674
29891,"2025-05-24","2025-06-18",9831
29892,"2018-08-24","2018-09-10",887
29893,"2021-09-10","2021-09-12",4867
29894,"2024-05-14","2024-07-12",2366
29895,"2007-03-16","2007-04-08",5217
29896,"2005-09-16","2005-11-30",9078
29897,"2007-01-20","2007-02-01",7587
29898,"2000-11-20","2001-02-11",2249
29899,"2006-03-23","2006-05-17",9151
29900,"2006-08-15","2006-09-27",4380
29901,"2009-08-10","2009-10-01",1597
29902,"2025-03-08","2025-05-29",5166
29903,"2009-10-17","2009-10-28",5355
29904,"2023-06-24","2023-08-01",7237
29905,"2008-05-22","2008-07-08",7691
29906,"2002-12-13","2003-02-04",3998
29907,"2014-04-04","2014-05-09",9880
29908,"2015-07-05","2015-07-13",1327
29909,"2004-07-21","2004-10-09",1762
29910,"2000-05-22","2000-08-06",5062
29911,"2011-04-01","2011-06-12",481
29912,"2013-05-14","2013-06-23",9246
29913,"2007-08-02","2007-10-22",2052
29914,"2024-02-24","2024-04-03",8257
29915,"2000-12-01","2001-02-24",3401
29916,"2007-01-04","2007-03-30",6782
29917,"2005-06-14","2005-06-18",698
29918,"2022-01-23","2022-02-14",7247
29919,"2015-10-13","2016-01-10",8959
29920,"2006-11-13","2007-01-19",2890
29921,"2021-12-15","2022-03-02",9568
29922,"2020-05-24","2020-06-18",8283
29923,"2011-10-14","2011-10-19",802
29924,"2010-10-06","2010-11-04",9085
29925,"2023-06-04","2023-06-12",2137
29926,"2015-02-13","2015-05-07",9630
29927,"2004-01-13","2004-01-16",907
29928,"2017-10-19","2017-12-06",9283
29929,"2001-11-02","2001-12-02",2472
29930,"2020-07-03","2020-09-03",6346
29931,"2014-07-18","2014-09-24",7749
29932,"2017-07-09","2017-07-21",1270
29933,"2005-02-12","2005-04-17",7953
29934,"2023-05-13","2023-05-27",5222
29935,"2022-05-11","2022-06-01",7261
29936,"2014-01-01","2014-02-26",3387
29937,"2000-10-11","2000-11-10",3595
29938,"2000-07-09","2000-10-01",7291
29939,"2016-11-24","2017-01-14",7133
29940,"2008-06-18","2008-07-02",5740
29941,"2014-08-22","2014-10-19",2245
29942,"2001-02-07","2001-02-23",2896
29943,"2020-05-12","2020-08-07",5184
29944,"2001-09-24","2001-10-02",7444
29945,"2023-10-06","2023-12-11",391
29946,"2022-07-02","2022-07-03",7269
29947,"2009-10-13","2009-12-12",7009
29948,"2013-04-12","2013-05-07",807
29949,"2006-08-05","2006-09-27",4523
29950,"2016-04-07","2016-05-19",7415
29951,"2006-09-20","2006-10-23",334
29952,"2019-04-11","2019-05-06",7928
29953,"2007-12-24","2008-01-07",1528
29954,"2022-11-08","2023-02-03",8035
29955,"2003-11-20","2004-01-03",6555
29956,"2012-09-12","2012-11-12",9543
29957,"2015-12-22","2016-02-08",8581
29958,"2023-08-10","2023-09-25",454
29959,"2008-01-03","2008-01-05",3835
29960,"2022-02-23","2022-04-14",6020
29961,"2025-12-24","2026-01-18",9475
29962,"2023-10-07","2023-10-19",1661
29963,"2013-10-18","2013-12-09",1242
29964,"2023-06-20","2023-07-29",6607
29965,"2024-02-12","2024-04-13",7938
29966,"2004-03-02","2004-03-10",1301
29967,"2000-06-02","2000-07-22",2630
29968,"2000-06-23","2000-09-15",9632
29969,"2016-06-09","2016-07-02",401
29970,"2024-06-18","2024-08-14",230
29971,"2011-07-01","2011-07-13",5131
29972,"2012-08-22","2012-09-25",4873
29973,"2011-12-01","2011-12-19",6609
29974,"2014-02-10","2014-02-12",909
29975,"2012-12-23","2013-02-26",2000
29976,"2013-04-13","2013-06-24",1861
29977,"2023-02-02","2023-02-12",7559
29978,"2006-05-23","2006-08-17",9705
29979,"2012-02-10","2012-03-26",657
29980,"2009-09-09","2009-10-12",8883
29981,"2002-09-19","2002-11-02",3758
29982,"2017-05-18","2017-07-14",6896
29983,"2011-08-16","2011-10-07",8379
29984,"2005-02-05","2005-03-05",1222
29985,"2023-10-24","2023-10-27",6604
29986,"2024-05-18","2024-05-24",8148
29987,"2001-05-05","2001-08-01",8229
29988,"2008-12-21","2009-02-21",1414
29989,"2015-02-10","2015-04-23",9021
29990,"2004-03-16","2004-04-06",6905
29991,"2018-06-05","2018-08-01",7827
29992,"2003-04-02","2003-04-25",7421
29993,"2016-02-13","2016-04-04",4211
29994,"2012-03-18","2012-05-09",4520
29995,"2017-06-04","2017-07-26",1227
29996,"2013-12-09","2014-01-05",2489
29997,"2016-11-08","2017-01-27",7049
29998,"2007-05-05","2007-05-27",8232
29999,"2006-04-17","2006-06-25",1854
30000,"2023-09-04","2023-11-06",9187
30001,"2014-05-05","2014-06-03",2933
30002,"2010-01-23","2010-02-08",1213
30003,"2005-06-07","2005-06-16",4778
30004,"2003-09-21","2003-11-16",9856
